text,label
"['glucagon', 'raises', 'blood', 'glucose', 'levels', 'eliciting', 'called', 'hyperglycemic', 'effect', 'stimulating', 'breakdown', 'glycogen', 'glucose', 'skeletal', 'muscle', 'cells', 'liver', 'cells', 'process', 'called', 'glycogenolysis']",1
"['glucose', 'utilized', 'energy', 'muscle', 'cells', 'released', 'circulation', 'liver', 'cells']",0
"['t3', 't4', 'release', 'thyroid', 'gland', 'stimulated', 'thyroid', '-', 'stimulating', 'hormone', 'tsh', 'produced', 'anterior', 'pituitary']",0
"['tsh', 'binding', 'receptors', 'follicle', 'thyroid', 'triggers', 'production', 't3', 't4', 'glycoprotein', 'called', 'thyroglobulin']",0
"['disorders', 'arise', 'underproduction', 'overproduction', 'thyroid', 'hormones']",0
"['hypothyroidism', 'underproduction', 'thyroid', 'hormones', 'cause', 'low', 'metabolic', 'rate', 'leading', 'weight', 'gain', 'sensitivity', 'cold', 'reduced', 'mental', 'activity', 'among', 'symptoms']",1
"['children', 'hypothyroidism', 'cause', 'cretinism', 'lead', 'mental', 'retardation', 'growth', 'defects']",0
"['hormone', 'calcitonin', 'produced', 'parafollicular', 'c', 'cells', 'thyroid', 'opposite', 'effect', 'blood', 'calcium', 'levels', 'pth']",0
"['calcitonin', 'decreases', 'blood', 'calcium', 'levels', 'inhibiting', 'osteoclasts', 'stimulating', 'osteoblasts', 'stimulating', 'calcium', 'excretion', 'kidneys']",1
"['blood', 'glucose', 'levels', 'increase', 'tissues', 'utilizing', 'fatty', 'acids', 'instead', 'glucose', 'energy', 'needs']",0
"['gh', 'mediated', 'increase', 'blood', 'glucose', 'levels', 'called', 'diabetogenic', 'effect', 'similar', 'high', 'blood', 'glucose', 'levels', 'seen', 'diabetes', 'mellitus', 'indirect', 'mechanism', 'gh', 'action', 'mediated', 'insulin', '-', 'like', 'growth', 'factors', 'igfs', 'somatomedins', 'family', 'growth', '-', 'promoting', 'proteins', 'produced', 'liver', 'stimulates', 'tissue', 'growth']",1
"['igfs', 'stimulate', 'uptake', 'amino', 'acids', 'blood', 'allowing', 'formation', 'new', 'proteins', 'particularly', 'skeletal', 'muscle', 'cells', 'cartilage', 'cells', 'target', 'cells', 'shown', 'link']",0
"['cases', 'individuals', '30', 'inches', 'height']",0
"['oversecretion', 'growth', 'hormone', 'lead', 'gigantism', 'children', 'causing', 'excessive', 'growth']",0
"['documented', 'cases', 'individuals', 'reach', 'heights', 'eight', 'feet']",0
"['stressful', 'stimuli', 'cause', 'hypothalamus', 'signal', 'adrenal', 'medulla', 'mediates', 'short', '-', 'term', 'stress', 'responses', 'via', 'nerve', 'impulses', 'adrenal', 'cortex', 'mediates', 'long', '-', 'term', 'stress', 'responses', 'via', 'hormone', 'adrenocorticotropic', 'hormone', 'acth', 'produced', 'anterior', 'pituitary', 'short', '-', 'term', 'stress', 'responsewhen', 'presented', 'stressful', 'situation', 'body', 'responds', 'calling', 'release', 'hormones', 'provide', 'burst', 'energy']",1
"['hormones', 'epinephrine', 'also', 'known', 'adrenaline', 'norepinephrine', 'also', 'known', 'noradrenaline', 'released', 'adrenal', 'medulla']",0
"['hormones', 'provide', 'burst', 'energy']",0
"['fsh', 'stimulates', 'egg', 'maturation', 'females', 'lh', 'stimulates', 'production', 'estrogens', 'progesterone']",0
"['estrogens', 'group', 'steroid', 'hormones', 'produced', 'ovaries', 'trigger', 'development', 'secondary', 'sex', 'characteristics', 'females', 'well', 'control', 'maturation', 'ova']",1
"['females', 'pituitary', 'also', 'produces', 'prolactin', 'stimulates', 'milk', 'production', 'childbirth', 'oxytocin', 'stimulates', 'uterine', 'contraction', 'childbirth', 'milk', 'let', '-', 'suckling', 'insulin', 'produced', 'pancreas', 'response', 'rising', 'blood', 'glucose', 'levels', 'allows', 'cells', 'utilize', 'blood', 'glucose', 'store', 'excess', 'glucose', 'later', 'use']",1
"['endoskeleton', 'skeleton', 'consists', 'hard', 'mineralized', 'structures', 'located', 'within', 'soft', 'tissue', 'organisms']",1
"['example', 'primitive', 'endoskeletal', 'structure', 'spicules', 'sponges']",0
"['skull', 'consists', '22', 'bones', 'divided', 'two', 'categories', 'cranial', 'bones', 'facial', 'bones']",0
"['cranial', 'bones', 'eight', 'bones', 'form', 'cranial', 'cavity', 'encloses', 'brain', 'serves', 'attachment', 'site', 'muscles', 'head', 'neck']",1
"['eight', 'cranial', 'bones', 'frontal', 'bone', 'two', 'parietal', 'bones', 'two', 'temporal', 'bones', 'occipital', 'bone', 'sphenoid', 'bone', 'ethmoid', 'bone']",0
"['although', 'found', 'skull', 'hyoid', 'bone', 'considered', 'component', 'axial', 'skeleton']",0
"['hyoid', 'bone', 'lies', 'mandible', 'front', 'neck']",1
"['acts', 'movable', 'base', 'tongue', 'connected', 'muscles', 'jaw', 'larynx', 'tongue']",0
"['thoracic', 'cage', 'also', 'known', 'ribcage', 'skeleton', 'chest', 'consists', 'ribs', 'sternum', 'thoracic', 'vertebrae', 'costal', 'cartilages', 'link']",1
"['thoracic', 'cage', 'encloses', 'protects', 'organs', 'thoracic', 'cavity', 'including', 'heart', 'lungs']",0
"['appendicular', 'skeleton', 'composed', 'bones', 'upper', 'limbs', 'function', 'grasp', 'manipulate', 'objects', 'lower', 'limbs', 'permit', 'locomotion']",0
"['also', 'includes', 'pectoral', 'girdle', 'shoulder', 'girdle', 'attaches', 'upper', 'limbs', 'body', 'pelvic', 'girdle', 'attaches', 'lower', 'limbs', 'body', 'link']",0
"['scapulae', 'flat', 'triangular', 'bones', 'located', 'back', 'pectoral', 'girdle']",1
"['support', 'muscles', 'crossing', 'shoulder', 'joint']",0
"['articulates', 'scapula', 'shoulder', 'forearm', 'elbow']",0
"['forearm', 'extends', 'elbow', 'wrist', 'consists', 'two', 'bones', 'ulna', 'radius']",1
"['radius', 'located', 'along', 'lateral', 'thumb', 'side', 'forearm', 'articulates', 'humerus', 'elbow']",1
"['radius', 'ulna', 'also', 'articulate', 'carpal', 'bones', 'vertebrates', 'enables', 'variable', 'degree', 'rotation', 'carpus', 'respect', 'long', 'axis', 'limb']",0
"['hand', 'includes', 'eight', 'bones', 'carpus', 'wrist', 'five', 'bones', 'metacarpus', 'palm', '14', 'bones', 'phalanges', 'digits']",0
"['digit', 'consists', 'three', 'phalanges', 'except', 'thumb', 'present', 'two']",0
"['lower', 'limb', 'consists', 'thigh', 'leg', 'foot']",1
"['bones', 'lower', 'limb', 'femur', 'thigh', 'bone', 'patella', 'kneecap', 'tibia', 'fibula', 'bones', 'leg', 'tarsals', 'bones', 'ankle', 'metatarsals', 'phalanges', 'bones', 'foot', 'link']",1
"['improves', 'knee', 'extension', 'reducing', 'friction']",0
"['tibia', 'shinbone', 'large', 'bone', 'leg', 'located', 'directly', 'knee']",1
"['tibia', 'articulates', 'femur', 'proximal', 'end', 'fibula', 'tarsal', 'bones', 'distal', 'end']",0
"['ankle', 'transmits', 'weight', 'body', 'tibia', 'fibula', 'foot']",0
"['metatarsals', 'five', 'bones', 'foot']",1
"['phalanges', '14', 'bones', 'toes']",1
"['three', 'types', 'fibrous', 'joints', 'sutures', 'syndesmoses', 'gomphoses']",0
"['sutures', 'found', 'skull', 'possess', 'short', 'fibers', 'connective', 'tissue', 'hold', 'skull', 'bones', 'tightly', 'place', 'link']",1
"['cartilaginous', 'joints', 'joints', 'bones', 'connected', 'cartilage']",1
"['two', 'types', 'cartilaginous', 'joints', 'synchondroses', 'symphyses']",0
"['synovial', 'joints', 'joints', 'space', 'adjoining', 'bones', 'link', 'space', 'referred', 'synovial', 'joint', 'cavity', 'filled', 'synovial', 'fluid']",1
"['amphiarthroses', 'joints', 'allow', 'slight', 'movement', 'including', 'syndesmoses', 'symphyses']",1
"['diarthroses', 'joints', 'allow', 'free', 'movement', 'joint', 'synovial', 'joints']",1
"['several', 'different', 'types', 'angular', 'movements', 'including', 'flexion', 'extension', 'hyperextension', 'abduction', 'adduction', 'circumduction']",0
"['flexion', 'bending', 'occurs', 'angle', 'bones', 'decreases']",1
"['moving', 'forearm', 'upward', 'elbow', 'moving', 'wrist', 'move', 'hand', 'toward', 'forearm', 'examples', 'flexion']",0
"['abduction', 'occurs', 'bone', 'moves', 'away', 'midline', 'body']",1
"['examples', 'abduction', 'moving', 'arms', 'legs', 'laterally', 'lift', 'straight', 'side']",0
"['rotational', 'movement', 'movement', 'bone', 'rotates', 'around', 'longitudinal', 'axis']",1
"['rotation', 'toward', 'midline', 'body', 'referred', 'medial', 'rotation', 'away', 'midline', 'body', 'referred', 'lateral', 'rotation']",0
"['inversion', 'involves', 'soles', 'feet', 'moving', 'inward', 'toward', 'midline', 'body']",1
"['eversion', 'opposite', 'inversion', 'movement', 'sole', 'foot', 'outward', 'away', 'midline', 'body']",1
"['protraction', 'anterior', 'movement', 'bone', 'horizontal', 'plane']",1
"['protraction', 'retraction', 'seen', 'movement', 'mandible', 'jaw', 'thrust', 'outwards', 'back', 'inwards']",0
"['elevation', 'movement', 'bone', 'upward', 'shoulders', 'shrugged', 'lifting', 'scapulae']",1
"['depression', 'opposite', 'elevation', '—', 'movement', 'downward', 'bone', 'shoulders', 'shrugged', 'scapulae', 'return', 'normal', 'position', 'elevated', 'position']",1
"['dorsiflexion', 'bending', 'ankle', 'toes', 'lifted', 'toward', 'knee']",1
"['plantar', 'flexion', 'bending', 'ankle', 'heel', 'lifted', 'standing', 'toes']",1
"['supination', 'movement', 'radius', 'ulna', 'bones', 'forearm', 'palm', 'faces', 'forward']",1
"['pronation', 'opposite', 'movement', 'palm', 'faces', 'backward']",0
"['opposition', 'movement', 'thumb', 'toward', 'fingers', 'hand', 'making', 'possible', 'grasp', 'hold', 'objects']",1
"['pivot', 'joints', 'consist', 'rounded', 'end', 'one', 'bone', 'fitting', 'ring', 'formed', 'bone']",1
"['structure', 'allows', 'rotational', 'movement', 'rounded', 'bone', 'moves', 'around', 'axis']",0
"['ball', '-', '-', 'socket', 'jointsball', '-', '-', 'socket', 'joints', 'possess', 'rounded', 'ball', '-', 'like', 'end', 'one', 'bone', 'fitting', 'cuplike', 'socket', 'another', 'bone']",1
"['organization', 'allows', 'greatest', 'range', 'motion', 'movement', 'types', 'possible', 'directions']",0
"['smooth', 'muscle', 'tissue', 'occurs', 'walls', 'hollow', 'organs', 'intestines', 'stomach', 'urinary', 'bladder', 'around', 'passages', 'respiratory', 'tract', 'blood', 'vessels']",0
"['smooth', 'muscle', 'striations', 'voluntary', 'control', 'one', 'nucleus', 'per', 'cell', 'tapered', 'ends', 'called', 'involuntary', 'muscle']",1
"['sarcolemma', 'site', 'action', 'potential', 'conduction', 'triggers', 'muscle', 'contraction']",1
"['within', 'muscle', 'fiber', 'myofibrils', '—', 'long', 'cylindrical', 'structures', 'lie', 'parallel', 'muscle', 'fiber']",1
"['myofibrils', 'run', 'entire', 'length', 'muscle', 'fiber', 'approximately', '12', 'µm', 'diameter', 'hundreds', 'thousands', 'found', 'inside', 'one', 'muscle', 'fiber']",0
"['two', 'main', 'types', 'filaments', 'thick', 'filaments', 'thin', 'filaments', 'different', 'compositions', 'locations']",0
"['thick', 'filaments', 'occur', 'band', 'myofibril']",0
"['thin', 'filaments', 'attach', 'protein', 'z', 'disc', 'called', 'alpha', '-', 'actinin', 'occur', 'across', 'entire', 'length', 'band', 'partway', 'band']",0
"['tropomyosin', 'blocks', 'myosin', 'binding', 'sites', 'actin', 'molecules', 'preventing', 'cross', '-', 'bridge', 'formation', 'preventing', 'contraction', 'muscle', 'without', 'nervous', 'input']",1
"['troponin', 'binds', 'tropomyosin', 'helps', 'position', 'actin', 'molecule', 'also', 'binds', 'calcium', 'ions']",1
"['bone', 'osseous', 'tissue', 'connective', 'tissue', 'constitutes', 'endoskeleton']",1
"['contains', 'specialized', 'cells', 'matrix', 'mineral', 'salts', 'collagen', 'fibers']",0
"['long', 'bones', 'longer', 'wide', 'shaft', 'two', 'ends']",1
"['diaphysis', 'central', 'shaft', 'contains', 'bone', 'marrow', 'marrow', 'cavity']",1
"['rounded', 'ends', 'epiphyses', 'covered', 'articular', 'cartilage', 'filled', 'red', 'bone', 'marrow', 'produces', 'blood', 'cells', 'link']",1
"['flat', 'bones', 'thin', 'relatively', 'broad', 'bones', 'found', 'extensive', 'protection', 'organs', 'required', 'broad', 'surfaces', 'muscle', 'attachment', 'required']",1
"['examples', 'flat', 'bones', 'sternum', 'breast', 'bone', 'ribs', 'scapulae', 'shoulder', 'blades', 'roof', 'skull', 'link']",0
"['sutural', 'bones', 'small', 'flat', 'irregularly', 'shaped', 'bones']",1
"['may', 'found', 'flat', 'bones', 'skull']",0
"['aligned', 'parallel', 'long', 'axis', 'bone']",0
"['osteon', 'consists', 'lamellae', 'layers', 'compact', 'matrix', 'surround', 'central', 'canal', 'called', 'haversian', 'canal']",1
"['haversian', 'canal', 'osteonic', 'canal', 'contains', 'bone', '’', 'blood', 'vessels', 'nerve', 'fibers', 'link']",1
"['spongy', 'bone', 'tissue', 'contain', 'osteons', 'constitute', 'compact', 'bone', 'tissue']",0
"['instead', 'consists', 'trabeculae', 'lamellae', 'arranged', 'rods', 'plates']",1
"['red', 'bone', 'marrow', 'found', 'trabuculae']",0
"['bone', 'may', 'also', 'resorbed', 'remodeling', 'applied', 'stresses', 'changed']",0
"['osteocytes', 'mature', 'bone', 'cells', 'main', 'cells', 'bony', 'connective', 'tissue', 'cells', 'divide']",1
"['osteocytes', 'maintain', 'normal', 'bone', 'structure', 'recycling', 'mineral', 'salts', 'bony', 'matrix']",0
"['intramembranous', 'ossification', 'process', 'bone', 'development', 'fibrous', 'membranes']",1
"['involved', 'formation', 'flat', 'bones', 'skull', 'mandible', 'clavicles']",0
"['appositional', 'growth', 'increase', 'diameter', 'bones', 'addition', 'bony', 'tissue', 'surface', 'bones']",1
"['osteoblasts', 'bone', 'surface', 'secrete', 'bone', 'matrix', 'osteoclasts', 'inner', 'surface', 'break', 'bone']",1
"['nasal', 'cavity', 'air', 'passes', 'pharynx', 'throat', 'larynx', 'voice', 'box', 'makes', 'way', 'trachea', 'link']",1
"['main', 'function', 'trachea', 'funnel', 'inhaled', 'air', 'lungs', 'exhaled', 'air', 'back', 'body']",0
"['lungs', 'air', 'diverted', 'smaller', 'smaller', 'passages', 'bronchi']",0
"['air', 'enters', 'lungs', 'two', 'primary', 'main', 'bronchi', 'singular', 'bronchus']",0
"['bronchus', 'divides', 'secondary', 'bronchi', 'tertiary', 'bronchi', 'turn', 'divide', 'creating', 'smaller', 'smaller', 'diameter', 'bronchioles', 'split', 'spread', 'lung']",0
"['lack', 'cartilage', 'therefore', 'rely', 'inhaled', 'air', 'support', 'shape']",0
"['passageways', 'decrease', 'diameter', 'relative', 'amount', 'smooth', 'muscle', 'increases', 'terminal', 'bronchioles', 'subdivide', 'microscopic', 'branches', 'called', 'respiratory', 'bronchioles']",0
"['respiratory', 'bronchioles', 'subdivide', 'several', 'alveolar', 'ducts']",0
"['air', 'organisms', 'breathe', 'contains', 'particulate', 'matter', 'dust', 'dirt', 'viral', 'particles', 'bacteria', 'damage', 'lungs', 'trigger', 'allergic', 'immune', 'responses']",0
"['respiratory', 'system', 'contains', 'several', 'protective', 'mechanisms', 'avoid', 'problems', 'tissue', 'damage']",0
"['maximal', 'capacity', 'average', 'lung', 'hold', 'almost', 'six', 'liters', 'air', 'lungs', 'usually', 'operate', 'maximal', 'capacity']",0
"['air', 'lungs', 'measured', 'terms', 'lung', 'volumes', 'lung', 'capacities', 'link', 'link']",0
"['volume', 'measures', 'amount', 'air', 'one', 'function', 'inhalation', 'exhalation']",1
"['reserve', 'amount', 'exhaled', 'beyond', 'normal']",0
"['conversely', 'inspiratory', 'reserve', 'volume', 'irv', 'additional', 'amount', 'air', 'inhaled', 'normal', 'inhalation']",1
"['residual', 'volume', 'rv', 'amount', 'air', 'left', 'expiratory', 'reserve', 'volume', 'exhaled']",1
"['sum', 'expiratory', 'reserve', 'volume', 'tidal', 'volume', 'inspiratory', 'reserve', 'volume']",0
"['inspiratory', 'capacity', 'ic', 'amount', 'air', 'inhaled', 'end', 'normal', 'expiration']",1
"['therefore', 'sum', 'tidal', 'volume', 'inspiratory', 'reserve', 'volume']",0
"['lung', 'volumes', 'measured', 'technique', 'called', 'spirometry']",0
"['important', 'measurement', 'taken', 'spirometry', 'forced', 'expiratory', 'volume', 'fev', 'measures', 'much', 'air', 'forced', 'lung', 'specific', 'period', 'usually', 'one', 'second', 'fev1']",1
"['gas', 'exchange', 'across', 'alveoliin', 'body', 'oxygen', 'used', 'cells', 'body', '’', 'tissues', 'carbon', 'dioxide', 'produced', 'waste', 'product']",0
"['ratio', 'carbon', 'dioxide', 'production', 'oxygen', 'consumption', 'respiratory', 'quotient', 'rq']",1
"['rq', 'varies', '07', '10']",0
"['muscles', 'contracting', 'expel', 'air', 'lung', 'surrounded', 'invaginated', 'sac']",0
"['layer', 'tissue', 'covers', 'lung', 'dips', 'spaces', 'called', 'visceral', 'pleura']",1
"['second', 'layer', 'parietal', 'pleura', 'lines', 'interior', 'thorax', 'link']",0
